detection,sim,mcc,majority,cutoff,tree_type,nobs
0.95,48,0,0,0.95,Random sample,3008
0.96,48,0,0,0.95,Random sample,3008
0.94,48,0,0,0.95,Random sample,3008
0.95,48,0,0,0.95,Random sample,3008
0.97,48,0,0,0.95,Random sample,3008
0.93,48,0,0,0.95,Random sample,3008
0.93,48,0,0,0.95,Random sample,3008
0.95,48,0,0,0.95,Random sample,3008
0.95,48,0,0,0.95,Random sample,3008
0.94,48,0,0,0.95,Random sample,3008
0.97,48,0,0,0.95,Random sample,3008
0.93,48,0,0,0.95,Random sample,3008
0.97,48,0,0,0.95,Random sample,3008
0.96,48,0,0,0.95,Random sample,3008
0.94,48,0,0,0.95,Random sample,3008
0.97,48,0,0,0.95,Random sample,3008
0.93,48,0,0,0.95,Random sample,3008
0.94,48,0,0,0.95,Random sample,3008
0.97,48,0,0,0.95,Random sample,3008
0.97,48,0,0,0.95,Random sample,3008
0.96,48,0,0,0.95,Random sample,3008
0.93,48,0,0,0.95,Random sample,3008
0.93,48,0,0,0.95,Random sample,3008
0.92,48,0,0,0.95,Random sample,3008
0.93,48,0,0,0.95,Random sample,3008
0.97,48,0,0,0.95,Random sample,3008
0.93,48,0,0,0.95,Random sample,3008
0.96,48,0,0,0.95,Random sample,3008
0.94,48,0,0,0.95,Random sample,3008
0.96,48,0,0,0.95,Random sample,3008
0.94,48,0,0,0.95,Random sample,3008
0.97,48,0,0,0.95,Random sample,3008
0.95,48,0,0,0.95,Random sample,3008
0.93,48,0,0,0.95,Random sample,3008
0.93,48,0,0,0.95,Random sample,3008
0.96,48,0,0,0.95,Random sample,3008
0.94,48,0,0,0.95,Random sample,3008
0.96,48,0,0,0.95,Random sample,3008
0.95,48,0,0,0.95,Random sample,3008
0.94,48,0,0,0.95,Random sample,3008
0.96,48,0,0,0.95,Random sample,3008
0.94,48,0,0,0.95,Random sample,3008
0.97,48,0,0,0.95,Random sample,3008
0.97,48,0,0,0.95,Random sample,3008
0.93,48,0,0,0.95,Random sample,3008
0.96,48,0,0,0.95,Random sample,3008
0.94,48,0,0,0.95,Random sample,3008
0.96,48,0,0,0.95,Random sample,3008
0.93,48,0,0,0.95,Random sample,3008
0.96,48,0,0,0.95,Random sample,3008
0.96,48,0,0,0.95,Random sample,3008
0.97,48,0,0,0.95,Random sample,3008
0.98,48,0,0,0.95,Random sample,3008
0.93,48,0,0,0.95,Random sample,3008
0.94,48,0,0,0.95,Random sample,3008
0.93,48,0,0,0.95,Random sample,3008
0.93,48,0,0,0.95,Random sample,3008
0.95,48,0,0,0.95,Random sample,3008
0.96,48,0,0,0.95,Random sample,3008
0.96,48,0,0,0.95,Random sample,3008
0.95,51,0,0,0.95,Random sample,3004
0.91,51,0,0,0.95,Random sample,3004
0.91,51,0,0,0.95,Random sample,3004
0.92,51,0,0,0.95,Random sample,3004
0.94,51,0,0,0.95,Random sample,3004
0.92,51,0,0,0.95,Random sample,3004
0.92,51,0,0,0.95,Random sample,3004
0.93,51,0,0,0.95,Random sample,3004
0.94,51,0,0,0.95,Random sample,3004
0.92,51,0,0,0.95,Random sample,3004
0.91,51,0,0,0.95,Random sample,3004
0.94,51,0,0,0.95,Random sample,3004
0.93,51,0,0,0.95,Random sample,3004
0.98,51,0,0,0.95,Random sample,3004
0.94,51,0,0,0.95,Random sample,3004
0.94,51,0,0,0.95,Random sample,3004
0.96,51,0,0,0.95,Random sample,3004
0.91,51,0,0,0.95,Random sample,3004
0.93,51,0,0,0.95,Random sample,3004
0.92,51,0,0,0.95,Random sample,3004
0.93,51,0,0,0.95,Random sample,3004
0.94,51,0,0,0.95,Random sample,3004
0.94,51,0,0,0.95,Random sample,3004
0.96,51,0,0,0.95,Random sample,3004
0.91,51,0,0,0.95,Random sample,3004
0.92,51,0,0,0.95,Random sample,3004
0.93,51,0,0,0.95,Random sample,3004
0.92,51,0,0,0.95,Random sample,3004
0.93,51,0,0,0.95,Random sample,3004
0.96,51,0,0,0.95,Random sample,3004
0.99,51,0,0,0.95,Random sample,3004
0.93,51,0,0,0.95,Random sample,3004
0.94,51,0,0,0.95,Random sample,3004
0.91,51,0,0,0.95,Random sample,3004
0.95,51,0,0,0.95,Random sample,3004
0.93,51,0,0,0.95,Random sample,3004
0.95,51,0,0,0.95,Random sample,3004
0.94,51,0,0,0.95,Random sample,3004
0.91,51,0,0,0.95,Random sample,3004
0.93,51,0,0,0.95,Random sample,3004
0.93,51,0,0,0.95,Random sample,3004
0.95,51,0,0,0.95,Random sample,3004
0.92,51,0,0,0.95,Random sample,3004
0.94,51,0,0,0.95,Random sample,3004
0.95,51,0,0,0.95,Random sample,3004
0.93,51,0,0,0.95,Random sample,3004
0.97,51,0,0,0.95,Random sample,3004
0.95,51,0,0,0.95,Random sample,3004
0.93,51,0,0,0.95,Random sample,3004
0.91,51,0,0,0.95,Random sample,3004
0.94,51,0,0,0.95,Random sample,3004
0.92,51,0,0,0.95,Random sample,3004
0.92,51,0,0,0.95,Random sample,3004
0.97,51,0,0,0.95,Random sample,3004
0.94,51,0,0,0.95,Random sample,3004
0.97,51,0,0,0.95,Random sample,3004
0.93,51,0,0,0.95,Random sample,3004
0.96,51,0,0,0.95,Random sample,3004
0.95,51,0,0,0.95,Random sample,3004
0.91,51,0,0,0.95,Random sample,3004
0.95,51,0,0,0.95,Random sample,3004
0.97,51,0,0,0.95,Random sample,3004
0.94,51,0,0,0.95,Random sample,3004
0.93,51,0,0,0.95,Random sample,3004
0.94,51,0,0,0.95,Random sample,3004
0.96,51,0,0,0.95,Random sample,3004
0.93,51,0,0,0.95,Random sample,3004
0.97,51,0,0,0.95,Random sample,3004
0.96,51,0,0,0.95,Random sample,3004
0.96,51,0,0,0.95,Random sample,3004
0.97,51,0,0,0.95,Random sample,3004
0.93,51,0,0,0.95,Random sample,3004
0.93,51,0,0,0.95,Random sample,3004
0.93,51,0,0,0.95,Random sample,3004
0.94,51,0,0,0.95,Random sample,3004
0.95,51,0,0,0.95,Random sample,3004
0.93,51,0,0,0.95,Random sample,3004
0.91,51,0,0,0.95,Random sample,3004
0.93,51,0,0,0.95,Random sample,3004
0.94,51,0,0,0.95,Random sample,3004
0.92,51,0,0,0.95,Random sample,3004
0.89,51,0,0,0.95,Random sample,3004
0.95,51,0,0,0.95,Random sample,3004
0.96,51,0,0,0.95,Random sample,3004
0.96,51,0,0,0.95,Random sample,3004
0.96,51,0,0,0.95,Random sample,3004
0.96,51,0,0,0.95,Random sample,3004
0.92,51,0,0,0.95,Random sample,3004
0.93,51,0,0,0.95,Random sample,3004
0.93,51,0,0,0.95,Random sample,3004
0.96,51,0,0,0.95,Random sample,3004
0.95,51,0,0,0.95,Random sample,3004
0.95,51,0,0,0.95,Random sample,3004
0.95,51,0,0,0.95,Random sample,3004
0.92,51,0,0,0.95,Random sample,3004
0.94,51,0,0,0.95,Random sample,3004
0.93,51,0,0,0.95,Random sample,3004
0.91,51,0,0,0.95,Random sample,3004
0.97,51,0,0,0.95,Random sample,3004
0.94,51,0,0,0.95,Random sample,3004
0.91,56,0,0,0.95,Random sample,3006
0.9,56,0,0,0.95,Random sample,3006
0.91,56,0,0,0.95,Random sample,3006
0.91,56,0,0,0.95,Random sample,3006
0.95,56,0,0,0.95,Random sample,3006
0.88,56,0,0,0.95,Random sample,3006
0.95,56,0,0,0.95,Random sample,3006
0.92,56,0,0,0.95,Random sample,3006
0.93,56,0,0,0.95,Random sample,3006
0.93,56,0,0,0.95,Random sample,3006
0.88,56,0,0,0.95,Random sample,3006
0.95,56,0,0,0.95,Random sample,3006
0.89,56,0,0,0.95,Random sample,3006
0.92,56,0,0,0.95,Random sample,3006
0.94,56,0,0,0.95,Random sample,3006
0.93,56,0,0,0.95,Random sample,3006
0.91,56,0,0,0.95,Random sample,3006
0.93,56,0,0,0.95,Random sample,3006
0.95,56,0,0,0.95,Random sample,3006
0.93,56,0,0,0.95,Random sample,3006
0.9,56,0,0,0.95,Random sample,3006
0.92,56,0,0,0.95,Random sample,3006
0.9,56,0,0,0.95,Random sample,3006
0.89,56,0,0,0.95,Random sample,3006
0.96,56,0,0,0.95,Random sample,3006
0.95,56,0,0,0.95,Random sample,3006
0.94,56,0,0,0.95,Random sample,3006
0.94,56,0,0,0.95,Random sample,3006
0.94,56,0,0,0.95,Random sample,3006
0.95,56,0,0,0.95,Random sample,3006
0.89,56,0,0,0.95,Random sample,3006
0.9,56,0,0,0.95,Random sample,3006
0.92,56,0,0,0.95,Random sample,3006
0.9,56,0,0,0.95,Random sample,3006
0.9,56,0,0,0.95,Random sample,3006
0.94,56,0,0,0.95,Random sample,3006
0.91,56,0,0,0.95,Random sample,3006
0.91,56,0,0,0.95,Random sample,3006
0.88,56,0,0,0.95,Random sample,3006
0.92,56,0,0,0.95,Random sample,3006
0.94,56,0,0,0.95,Random sample,3006
0.93,56,0,0,0.95,Random sample,3006
0.93,56,0,0,0.95,Random sample,3006
0.91,56,0,0,0.95,Random sample,3006
0.94,56,0,0,0.95,Random sample,3006
0.91,56,0,0,0.95,Random sample,3006
0.93,56,0,0,0.95,Random sample,3006
0.92,56,0,0,0.95,Random sample,3006
0.9,56,0,0,0.95,Random sample,3006
0.95,56,0,0,0.95,Random sample,3006
0.93,56,0,0,0.95,Random sample,3006
0.93,56,0,0,0.95,Random sample,3006
0.93,56,0,0,0.95,Random sample,3006
0.9,56,0,0,0.95,Random sample,3006
0.94,56,0,0,0.95,Random sample,3006
0.92,56,0,0,0.95,Random sample,3006
0.91,56,0,0,0.95,Random sample,3006
0.95,56,0,0,0.95,Random sample,3006
0.91,56,0,0,0.95,Random sample,3006
0.92,56,0,0,0.95,Random sample,3006
0.94,56,0,0,0.95,Random sample,3006
0.89,56,0,0,0.95,Random sample,3006
0.94,56,0,0,0.95,Random sample,3006
0.93,56,0,0,0.95,Random sample,3006
0.92,56,0,0,0.95,Random sample,3006
0.91,56,0,0,0.95,Random sample,3006
0.9,56,0,0,0.95,Random sample,3006
0.94,56,0,0,0.95,Random sample,3006
0.9,56,0,0,0.95,Random sample,3006
0.94,56,0,0,0.95,Random sample,3006
0.94,56,0,0,0.95,Random sample,3006
0.93,56,0,0,0.95,Random sample,3006
0.93,56,0,0,0.95,Random sample,3006
0.92,56,0,0,0.95,Random sample,3006
0.9,56,0,0,0.95,Random sample,3006
0.93,56,0,0,0.95,Random sample,3006
0.92,56,0,0,0.95,Random sample,3006
0.93,56,0,0,0.95,Random sample,3006
0.89,56,0,0,0.95,Random sample,3006
0.92,56,0,0,0.95,Random sample,3006
0.89,56,0,0,0.95,Random sample,3006
0.9,56,0,0,0.95,Random sample,3006
0.94,56,0,0,0.95,Random sample,3006
0.92,56,0,0,0.95,Random sample,3006
0.95,56,0,0,0.95,Random sample,3006
0.9,56,0,0,0.95,Random sample,3006
0.91,56,0,0,0.95,Random sample,3006
0.9,56,0,0,0.95,Random sample,3006
0.92,56,0,0,0.95,Random sample,3006
0.91,56,0,0,0.95,Random sample,3006
0.94,56,0,0,0.95,Random sample,3006
0.92,56,0,0,0.95,Random sample,3006
0.93,56,0,0,0.95,Random sample,3006
0.91,56,0,0,0.95,Random sample,3006
0.92,56,0,0,0.95,Random sample,3006
0.9,56,0,0,0.95,Random sample,3006
0.93,56,0,0,0.95,Random sample,3006
0.92,56,0,0,0.95,Random sample,3006
0.92,56,0,0,0.95,Random sample,3006
0.92,56,0,0,0.95,Random sample,3006
0.96,59,0,0,0.95,Random sample,3006
0.92,59,0,0,0.95,Random sample,3006
0.94,59,0,0,0.95,Random sample,3006
0.98,59,0,0,0.95,Random sample,3006
0.9,59,0,0,0.95,Random sample,3006
0.92,59,0,0,0.95,Random sample,3006
0.94,59,0,0,0.95,Random sample,3006
0.92,59,0,0,0.95,Random sample,3006
0.93,59,0,0,0.95,Random sample,3006
0.97,59,0,0,0.95,Random sample,3006
0.95,59,0,0,0.95,Random sample,3006
0.97,59,0,0,0.95,Random sample,3006
0.92,59,0,0,0.95,Random sample,3006
0.93,59,0,0,0.95,Random sample,3006
0.95,59,0,0,0.95,Random sample,3006
0.96,59,0,0,0.95,Random sample,3006
0.94,59,0,0,0.95,Random sample,3006
0.96,59,0,0,0.95,Random sample,3006
0.96,59,0,0,0.95,Random sample,3006
0.94,59,0,0,0.95,Random sample,3006
0.96,59,0,0,0.95,Random sample,3006
0.96,59,0,0,0.95,Random sample,3006
0.94,59,0,0,0.95,Random sample,3006
0.92,59,0,0,0.95,Random sample,3006
0.95,59,0,0,0.95,Random sample,3006
0.95,59,0,0,0.95,Random sample,3006
0.96,59,0,0,0.95,Random sample,3006
0.96,59,0,0,0.95,Random sample,3006
0.95,59,0,0,0.95,Random sample,3006
0.92,59,0,0,0.95,Random sample,3006
0.96,59,0,0,0.95,Random sample,3006
0.97,59,0,0,0.95,Random sample,3006
0.92,59,0,0,0.95,Random sample,3006
0.95,59,0,0,0.95,Random sample,3006
0.91,59,0,0,0.95,Random sample,3006
0.93,59,0,0,0.95,Random sample,3006
0.96,59,0,0,0.95,Random sample,3006
0.94,59,0,0,0.95,Random sample,3006
0.96,59,0,0,0.95,Random sample,3006
0.94,59,0,0,0.95,Random sample,3006
0.95,59,0,0,0.95,Random sample,3006
0.94,59,0,0,0.95,Random sample,3006
0.92,59,0,0,0.95,Random sample,3006
0.94,59,0,0,0.95,Random sample,3006
0.94,59,0,0,0.95,Random sample,3006
0.92,59,0,0,0.95,Random sample,3006
0.95,59,0,0,0.95,Random sample,3006
0.97,59,0,0,0.95,Random sample,3006
0.96,59,0,0,0.95,Random sample,3006
0.98,59,0,0,0.95,Random sample,3006
0.91,59,0,0,0.95,Random sample,3006
0.93,59,0,0,0.95,Random sample,3006
0.94,59,0,0,0.95,Random sample,3006
0.97,59,0,0,0.95,Random sample,3006
0.98,59,0,0,0.95,Random sample,3006
0.93,59,0,0,0.95,Random sample,3006
0.96,59,0,0,0.95,Random sample,3006
0.93,59,0,0,0.95,Random sample,3006
0.96,59,0,0,0.95,Random sample,3006
0.96,59,0,0,0.95,Random sample,3006
0.92,59,0,0,0.95,Random sample,3006
0.94,59,0,0,0.95,Random sample,3006
0.92,59,0,0,0.95,Random sample,3006
0.98,59,0,0,0.95,Random sample,3006
0.95,59,0,0,0.95,Random sample,3006
0.95,59,0,0,0.95,Random sample,3006
0.97,59,0,0,0.95,Random sample,3006
0.95,59,0,0,0.95,Random sample,3006
0.96,59,0,0,0.95,Random sample,3006
0.94,59,0,0,0.95,Random sample,3006
0.95,59,0,0,0.95,Random sample,3006
0.97,59,0,0,0.95,Random sample,3006
0.93,59,0,0,0.95,Random sample,3006
0.97,59,0,0,0.95,Random sample,3006
0.95,59,0,0,0.95,Random sample,3006
0.95,59,0,0,0.95,Random sample,3006
0.96,59,0,0,0.95,Random sample,3006
0.95,59,0,0,0.95,Random sample,3006
0.94,59,0,0,0.95,Random sample,3006
0.94,59,0,0,0.95,Random sample,3006
0.96,59,0,0,0.95,Random sample,3006
0.95,59,0,0,0.95,Random sample,3006
0.92,59,0,0,0.95,Random sample,3006
0.99,59,0,0,0.95,Random sample,3006
0.94,59,0,0,0.95,Random sample,3006
0.95,59,0,0,0.95,Random sample,3006
0.93,59,0,0,0.95,Random sample,3006
0.97,59,0,0,0.95,Random sample,3006
0.94,59,0,0,0.95,Random sample,3006
0.93,59,0,0,0.95,Random sample,3006
0.95,59,0,0,0.95,Random sample,3006
0.96,59,0,0,0.95,Random sample,3006
0.95,59,0,0,0.95,Random sample,3006
0.96,59,0,0,0.95,Random sample,3006
0.97,59,0,0,0.95,Random sample,3006
0.95,59,0,0,0.95,Random sample,3006
0.95,59,0,0,0.95,Random sample,3006
0.93,59,0,0,0.95,Random sample,3006
0.94,59,0,0,0.95,Random sample,3006
0.95,59,0,0,0.95,Random sample,3006
0.9,74,0,0,0.95,Random sample,3005
0.92,74,0,0,0.95,Random sample,3005
0.93,74,0,0,0.95,Random sample,3005
0.94,74,0,0,0.95,Random sample,3005
0.92,74,0,0,0.95,Random sample,3005
0.93,74,0,0,0.95,Random sample,3005
0.92,74,0,0,0.95,Random sample,3005
0.93,74,0,0,0.95,Random sample,3005
0.93,74,0,0,0.95,Random sample,3005
0.93,74,0,0,0.95,Random sample,3005
0.91,74,0,0,0.95,Random sample,3005
0.93,74,0,0,0.95,Random sample,3005
0.95,74,0,0,0.95,Random sample,3005
0.96,74,0,0,0.95,Random sample,3005
0.96,74,0,0,0.95,Random sample,3005
0.95,74,0,0,0.95,Random sample,3005
0.91,74,0,0,0.95,Random sample,3005
0.93,74,0,0,0.95,Random sample,3005
0.94,74,0,0,0.95,Random sample,3005
0.94,74,0,0,0.95,Random sample,3005
0.93,74,0,0,0.95,Random sample,3005
0.94,74,0,0,0.95,Random sample,3005
0.94,74,0,0,0.95,Random sample,3005
0.91,74,0,0,0.95,Random sample,3005
0.94,74,0,0,0.95,Random sample,3005
0.91,74,0,0,0.95,Random sample,3005
0.93,74,0,0,0.95,Random sample,3005
0.93,74,0,0,0.95,Random sample,3005
0.93,74,0,0,0.95,Random sample,3005
0.95,74,0,0,0.95,Random sample,3005
0.94,74,0,0,0.95,Random sample,3005
0.92,74,0,0,0.95,Random sample,3005
0.96,74,0,0,0.95,Random sample,3005
0.94,74,0,0,0.95,Random sample,3005
0.95,74,0,0,0.95,Random sample,3005
0.94,74,0,0,0.95,Random sample,3005
0.94,74,0,0,0.95,Random sample,3005
0.94,74,0,0,0.95,Random sample,3005
0.92,74,0,0,0.95,Random sample,3005
0.93,74,0,0,0.95,Random sample,3005
0.94,74,0,0,0.95,Random sample,3005
0.91,74,0,0,0.95,Random sample,3005
0.92,74,0,0,0.95,Random sample,3005
0.92,74,0,0,0.95,Random sample,3005
0.91,74,0,0,0.95,Random sample,3005
0.93,74,0,0,0.95,Random sample,3005
0.96,74,0,0,0.95,Random sample,3005
0.96,74,0,0,0.95,Random sample,3005
0.94,74,0,0,0.95,Random sample,3005
0.92,74,0,0,0.95,Random sample,3005
0.93,74,0,0,0.95,Random sample,3005
0.95,74,0,0,0.95,Random sample,3005
0.94,74,0,0,0.95,Random sample,3005
0.95,74,0,0,0.95,Random sample,3005
0.95,74,0,0,0.95,Random sample,3005
0.94,74,0,0,0.95,Random sample,3005
0.92,74,0,0,0.95,Random sample,3005
0.93,74,0,0,0.95,Random sample,3005
0.92,74,0,0,0.95,Random sample,3005
0.94,74,0,0,0.95,Random sample,3005
0.95,74,0,0,0.95,Random sample,3005
0.91,74,0,0,0.95,Random sample,3005
0.93,74,0,0,0.95,Random sample,3005
0.93,74,0,0,0.95,Random sample,3005
0.95,74,0,0,0.95,Random sample,3005
0.94,74,0,0,0.95,Random sample,3005
0.95,74,0,0,0.95,Random sample,3005
0.94,74,0,0,0.95,Random sample,3005
0.92,74,0,0,0.95,Random sample,3005
0.94,74,0,0,0.95,Random sample,3005
0.95,74,0,0,0.95,Random sample,3005
0.93,74,0,0,0.95,Random sample,3005
0.93,74,0,0,0.95,Random sample,3005
0.95,74,0,0,0.95,Random sample,3005
0.9,74,0,0,0.95,Random sample,3005
0.92,74,0,0,0.95,Random sample,3005
0.93,74,0,0,0.95,Random sample,3005
0.91,74,0,0,0.95,Random sample,3005
0.92,74,0,0,0.95,Random sample,3005
0.97,74,0,0,0.95,Random sample,3005
0.93,74,0,0,0.95,Random sample,3005
0.91,74,0,0,0.95,Random sample,3005
0.95,74,0,0,0.95,Random sample,3005
0.93,74,0,0,0.95,Random sample,3005
0.92,74,0,0,0.95,Random sample,3005
0.92,74,0,0,0.95,Random sample,3005
0.93,74,0,0,0.95,Random sample,3005
0.95,74,0,0,0.95,Random sample,3005
0.93,74,0,0,0.95,Random sample,3005
0.94,74,0,0,0.95,Random sample,3005
0.9,74,0,0,0.95,Random sample,3005
0.93,74,0,0,0.95,Random sample,3005
0.93,74,0,0,0.95,Random sample,3005
0.98,74,0,0,0.95,Random sample,3005
0.93,74,0,0,0.95,Random sample,3005
0.9,74,0,0,0.95,Random sample,3005
0.92,74,0,0,0.95,Random sample,3005
0.92,74,0,0,0.95,Random sample,3005
0.93,74,0,0,0.95,Random sample,3005
0.94,74,0,0,0.95,Random sample,3005
0.95,80,0,0,0.95,Random sample,3007
0.95,80,0,0,0.95,Random sample,3007
0.93,80,0,0,0.95,Random sample,3007
0.94,80,0,0,0.95,Random sample,3007
0.92,80,0,0,0.95,Random sample,3007
0.93,80,0,0,0.95,Random sample,3007
0.94,80,0,0,0.95,Random sample,3007
0.94,80,0,0,0.95,Random sample,3007
0.91,80,0,0,0.95,Random sample,3007
0.95,80,0,0,0.95,Random sample,3007
0.95,80,0,0,0.95,Random sample,3007
0.93,80,0,0,0.95,Random sample,3007
0.97,80,0,0,0.95,Random sample,3007
0.94,80,0,0,0.95,Random sample,3007
0.97,80,0,0,0.95,Random sample,3007
0.95,80,0,0,0.95,Random sample,3007
0.94,80,0,0,0.95,Random sample,3007
0.91,80,0,0,0.95,Random sample,3007
0.96,80,0,0,0.95,Random sample,3007
0.95,80,0,0,0.95,Random sample,3007
0.93,80,0,0,0.95,Random sample,3007
0.93,80,0,0,0.95,Random sample,3007
0.96,80,0,0,0.95,Random sample,3007
0.94,80,0,0,0.95,Random sample,3007
0.93,80,0,0,0.95,Random sample,3007
0.92,80,0,0,0.95,Random sample,3007
0.97,80,0,0,0.95,Random sample,3007
0.92,80,0,0,0.95,Random sample,3007
0.94,80,0,0,0.95,Random sample,3007
0.94,80,0,0,0.95,Random sample,3007
0.97,80,0,0,0.95,Random sample,3007
0.94,80,0,0,0.95,Random sample,3007
0.93,80,0,0,0.95,Random sample,3007
0.95,80,0,0,0.95,Random sample,3007
0.96,80,0,0,0.95,Random sample,3007
0.92,80,0,0,0.95,Random sample,3007
0.91,80,0,0,0.95,Random sample,3007
0.92,80,0,0,0.95,Random sample,3007
0.91,80,0,0,0.95,Random sample,3007
0.94,80,0,0,0.95,Random sample,3007
0.94,80,0,0,0.95,Random sample,3007
0.93,80,0,0,0.95,Random sample,3007
0.96,80,0,0,0.95,Random sample,3007
0.95,80,0,0,0.95,Random sample,3007
0.95,80,0,0,0.95,Random sample,3007
0.94,80,0,0,0.95,Random sample,3007
0.92,80,0,0,0.95,Random sample,3007
0.94,80,0,0,0.95,Random sample,3007
0.93,80,0,0,0.95,Random sample,3007
0.91,80,0,0,0.95,Random sample,3007
0.91,80,0,0,0.95,Random sample,3007
0.93,80,0,0,0.95,Random sample,3007
0.93,80,0,0,0.95,Random sample,3007
0.95,80,0,0,0.95,Random sample,3007
0.94,80,0,0,0.95,Random sample,3007
0.98,80,0,0,0.95,Random sample,3007
0.94,80,0,0,0.95,Random sample,3007
0.95,80,0,0,0.95,Random sample,3007
0.93,80,0,0,0.95,Random sample,3007
0.94,80,0,0,0.95,Random sample,3007
0.95,80,0,0,0.95,Random sample,3007
0.9,80,0,0,0.95,Random sample,3007
0.97,80,0,0,0.95,Random sample,3007
0.91,80,0,0,0.95,Random sample,3007
0.94,80,0,0,0.95,Random sample,3007
0.93,80,0,0,0.95,Random sample,3007
0.93,80,0,0,0.95,Random sample,3007
0.94,80,0,0,0.95,Random sample,3007
0.96,80,0,0,0.95,Random sample,3007
0.93,80,0,0,0.95,Random sample,3007
0.91,80,0,0,0.95,Random sample,3007
0.93,80,0,0,0.95,Random sample,3007
0.93,80,0,0,0.95,Random sample,3007
0.91,80,0,0,0.95,Random sample,3007
0.94,80,0,0,0.95,Random sample,3007
0.92,80,0,0,0.95,Random sample,3007
0.96,80,0,0,0.95,Random sample,3007
0.93,80,0,0,0.95,Random sample,3007
0.94,80,0,0,0.95,Random sample,3007
0.93,80,0,0,0.95,Random sample,3007
0.92,80,0,0,0.95,Random sample,3007
0.94,80,0,0,0.95,Random sample,3007
0.94,80,0,0,0.95,Random sample,3007
0.91,80,0,0,0.95,Random sample,3007
0.95,80,0,0,0.95,Random sample,3007
0.91,80,0,0,0.95,Random sample,3007
0.95,80,0,0,0.95,Random sample,3007
0.94,80,0,0,0.95,Random sample,3007
0.96,80,0,0,0.95,Random sample,3007
0.95,80,0,0,0.95,Random sample,3007
0.94,80,0,0,0.95,Random sample,3007
0.93,80,0,0,0.95,Random sample,3007
0.94,80,0,0,0.95,Random sample,3007
0.96,80,0,0,0.95,Random sample,3007
0.9,80,0,0,0.95,Random sample,3007
0.92,80,0,0,0.95,Random sample,3007
0.94,80,0,0,0.95,Random sample,3007
0.93,80,0,0,0.95,Random sample,3007
0.92,80,0,0,0.95,Random sample,3007
0.92,80,0,0,0.95,Random sample,3007
0.92,82,0,0,0.95,Random sample,3009
0.92,82,0,0,0.95,Random sample,3009
0.93,82,0,0,0.95,Random sample,3009
0.94,82,0,0,0.95,Random sample,3009
0.92,82,0,0,0.95,Random sample,3009
0.91,82,0,0,0.95,Random sample,3009
0.92,82,0,0,0.95,Random sample,3009
0.94,82,0,0,0.95,Random sample,3009
0.93,82,0,0,0.95,Random sample,3009
0.95,82,0,0,0.95,Random sample,3009
0.91,82,0,0,0.95,Random sample,3009
0.94,82,0,0,0.95,Random sample,3009
0.92,82,0,0,0.95,Random sample,3009
0.92,82,0,0,0.95,Random sample,3009
0.9,82,0,0,0.95,Random sample,3009
0.91,82,0,0,0.95,Random sample,3009
0.98,82,0,0,0.95,Random sample,3009
0.94,82,0,0,0.95,Random sample,3009
0.93,82,0,0,0.95,Random sample,3009
0.94,82,0,0,0.95,Random sample,3009
0.92,82,0,0,0.95,Random sample,3009
0.91,82,0,0,0.95,Random sample,3009
0.89,82,0,0,0.95,Random sample,3009
0.93,82,0,0,0.95,Random sample,3009
0.93,82,0,0,0.95,Random sample,3009
0.9,82,0,0,0.95,Random sample,3009
0.93,82,0,0,0.95,Random sample,3009
0.98,82,0,0,0.95,Random sample,3009
0.93,82,0,0,0.95,Random sample,3009
0.91,82,0,0,0.95,Random sample,3009
0.96,82,0,0,0.95,Random sample,3009
0.93,82,0,0,0.95,Random sample,3009
0.96,82,0,0,0.95,Random sample,3009
0.91,82,0,0,0.95,Random sample,3009
0.94,82,0,0,0.95,Random sample,3009
0.93,82,0,0,0.95,Random sample,3009
0.95,82,0,0,0.95,Random sample,3009
0.91,82,0,0,0.95,Random sample,3009
0.97,82,0,0,0.95,Random sample,3009
0.95,82,0,0,0.95,Random sample,3009
0.95,82,0,0,0.95,Random sample,3009
0.95,82,0,0,0.95,Random sample,3009
0.96,82,0,0,0.95,Random sample,3009
0.93,82,0,0,0.95,Random sample,3009
0.91,82,0,0,0.95,Random sample,3009
0.92,82,0,0,0.95,Random sample,3009
0.95,82,0,0,0.95,Random sample,3009
0.95,82,0,0,0.95,Random sample,3009
0.94,82,0,0,0.95,Random sample,3009
0.93,82,0,0,0.95,Random sample,3009
0.97,82,0,0,0.95,Random sample,3009
0.93,82,0,0,0.95,Random sample,3009
0.92,82,0,0,0.95,Random sample,3009
0.93,82,0,0,0.95,Random sample,3009
0.94,82,0,0,0.95,Random sample,3009
0.92,82,0,0,0.95,Random sample,3009
0.91,82,0,0,0.95,Random sample,3009
0.93,82,0,0,0.95,Random sample,3009
0.94,82,0,0,0.95,Random sample,3009
0.92,82,0,0,0.95,Random sample,3009
0.92,82,0,0,0.95,Random sample,3009
0.93,82,0,0,0.95,Random sample,3009
0.94,82,0,0,0.95,Random sample,3009
0.94,82,0,0,0.95,Random sample,3009
0.94,82,0,0,0.95,Random sample,3009
0.93,82,0,0,0.95,Random sample,3009
0.91,82,0,0,0.95,Random sample,3009
0.92,82,0,0,0.95,Random sample,3009
0.92,82,0,0,0.95,Random sample,3009
0.92,82,0,0,0.95,Random sample,3009
0.91,82,0,0,0.95,Random sample,3009
0.94,82,0,0,0.95,Random sample,3009
0.9,82,0,0,0.95,Random sample,3009
0.92,82,0,0,0.95,Random sample,3009
0.95,82,0,0,0.95,Random sample,3009
